PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
201650192,01/05/2016 12:00:00 AM,417,M,25,WHITE,MANCHACA RD / W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094619,10046598,FRANK,5
201640635,01/04/2016 12:00:00 AM,1324,M,18,BLACK,1900 E BEN WHITE BLVD SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113684,10051746,FRANK,2
201640635,01/04/2016 12:00:00 AM,1324,M,18,BLACK,1900 E BEN WHITE BLVD SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113684,10051746,FRANK,2
201641890,01/04/2016 12:00:00 AM,2334,F,23,WHITE,6800 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113288,10037678,FRANK,2
201641778,01/04/2016 12:00:00 AM,2234,F,22,WHITE,500 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101558,10044440,FRANK,2
201641133,01/04/2016 12:00:00 AM,1610,M,60,WHITE,11815 N FM 620 RD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3087589,10139262,ADAM PD,6
201650211,01/05/2016 12:00:00 AM,608,F,38,WHITE,5200 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113492,10038801,FRANK,2
201621195,01/02/2016 12:00:00 AM,2031,M,33,BLACK,GEORGIAN DR / E POWELL LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3126131,10099946,EDWARD,4
201650150,01/05/2016 12:00:00 AM,524,M,22,WHITE,E 45TH ST / RED RIVER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121317,10084300,BAKER,9
201620173,01/02/2016 12:00:00 AM,648,M,23,HISPANIC OR LATINO,BENTWOOD RD / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123207,10083953,CHARLIE,9
201620173,01/02/2016 12:00:00 AM,648,M,24,HISPANIC OR LATINO,BENTWOOD RD / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123207,10083953,CHARLIE,9
201620173,01/02/2016 12:00:00 AM,648,M,23,HISPANIC OR LATINO,BENTWOOD RD / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123207,10083953,CHARLIE,9
201612001,01/01/2016 12:00:00 AM,1914,M,29,BLACK,W NORTH LOOP BLVD / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118094,10090130,BAKER,7
201650120,01/05/2016 12:00:00 AM,144,M,24,WHITE,1500 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107729,10077427,BAKER,7
201650035,01/05/2016 12:00:00 AM,202,M,33,HISPANIC OR LATINO,400 E KOENIG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122143,10090230,IDA,4
201641883,01/04/2016 12:00:00 AM,2328,M,17,BLACK,1000 W SLAUGHTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094049,10036104,FRANK,5
201641872,01/04/2016 12:00:00 AM,2321,M,40,WHITE,9400 ANDERSON MILL RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3098755,10136517,ADAM PD,6
201641573,01/04/2016 12:00:00 AM,2026,M,37,WHITE,9000 RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119300,10108476,IDA,7
201641858,01/05/2016 12:00:00 AM,241,M,60,BLACK,4000 BERKMAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127717,10079794,BAKER,9
201650833,01/05/2016 12:00:00 AM,1730,M,27,BLACK,2400 BLOCK S IH 35 SVRD NB,YES = 1,,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115023,10057787,HENR,3
201650833,01/05/2016 12:00:00 AM,1730,M,20,WHITE,2400 BLOCK S IH 35 SVRD NB,YES = 1,,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115023,10057787,HENR,3
201651545,01/05/2016 12:00:00 AM,1955,M,25,WHITE,501 E BEN WHITE BLVD SVRD EB,YES = 1,SUSPICIOUS PERSON / VEHICLE,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109941,10052925,DAVID,3
201651925,01/06/2016 12:00:00 AM,132,M,15,BLACK,300 BLOCK W WILLIAM CANNON DR,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102398,10043790,FRANK,2
201651962,01/05/2016 12:00:00 AM,2359,F,30,BLACK,4300 N IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122567,10083070,BAKER,9
201651959,01/06/2016 12:00:00 AM,31,M,49,BLACK,1400 W PARMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131694,10122849,EDWARD,7
201660056,01/06/2016 12:00:00 AM,135,M,26,HISPANIC OR LATINO,875 E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131531,10103322,EDWARD,4
201650398,01/05/2016 12:00:00 AM,819,F,24,HISPANIC OR LATINO,700 E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112738,10059324,HENR,9
201651747,01/05/2016 12:00:00 AM,2200,M,33,WHITE,4500 BLOCK S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111106,10050181,DAVID,3
201660033,01/06/2016 12:00:00 AM,454,M,31,BLACK,4400 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121097,10058434,HENR,3
201651345,01/05/2016 12:00:00 AM,1953,M,43,MIDDLE EASTERN,708 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105509,10042685,FRANK,2
201651935,01/05/2016 12:00:00 AM,2341,M,36,WHITE,N IH 35 SVRD SB / E 53RD ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124403,10086773,IDA,9
201651706,01/05/2016 12:00:00 AM,2340,F,24,WHITE,10900 RESEARCH BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112315,10120053,ADAM PD,10
201671382,01/07/2016 12:00:00 AM,1808,M,30,BLACK,3600 E 12TH ST,YES = 1,OTHER,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129604,10074694,CHARLIE,1
201651901,01/06/2016 12:00:00 AM,303,M,29,BLACK,5500 LOYOLA LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139960,10083966,CHARLIE,1
201651621,01/05/2016 12:00:00 AM,2311,M,27,WHITE,4700 BLOCK W PARMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118875,10129831,ADAM PD,7
201651542,01/05/2016 12:00:00 AM,2032,M,26,HISPANIC OR LATINO,11000 METRIC BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123547,10115123,EDWARD,4
201660122,01/06/2016 12:00:00 AM,414,M,41,HISPANIC OR LATINO,10401 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129715,10109205,EDWARD,4
201660111,01/06/2016 12:00:00 AM,223,M,27,WHITE,6200 BLOCK MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3095539,10049644,DAVID,5
201660006,01/06/2016 12:00:00 AM,2,M,42,HISPANIC OR LATINO,1300 NEWFIELD LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107347,10076231,BAKER,9
201660065,01/06/2016 12:00:00 AM,115,M,32,HISPANIC OR LATINO,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,DAVID,9
201650841,01/05/2016 12:00:00 AM,1254,M,34,WHITE,1928 W BRAKER LN,YES = 1,,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124193,10116218,EDWARD,7
201660697,01/06/2016 12:00:00 AM,1301,M,26,BLACK,8300 LOYOLA LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3149316,10080625,CHARLIE,1
201651320,01/05/2016 12:00:00 AM,1734,M,45,WHITE,N LAMAR BLVD / W KOENIG LN,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119017,10091918,IDA,4
201651958,01/06/2016 12:00:00 AM,240,F,51,HISPANIC OR LATINO,E RIVERSIDE DR / E BEN WHITE BLVD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131253,10053042,HENR,3
201651958,01/06/2016 12:00:00 AM,240,M,45,BLACK,E RIVERSIDE DR / E BEN WHITE BLVD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131253,10053042,HENR,3
201670156,01/07/2016 12:00:00 AM,314,M,49,HISPANIC OR LATINO,E 8TH ST / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117253,10070617,GEORGE,1
201651811,01/05/2016 12:00:00 AM,2233,F,24,WHITE,100 W 5TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114170,10070442,GEORGE,9
201670058,01/07/2016 12:00:00 AM,103,F,30,HISPANIC OR LATINO,RUTLAND DR / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128250,10106297,EDWARD,4
201661646,01/06/2016 12:00:00 AM,2332,M,29,HISPANIC OR LATINO,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,BAKER,9
201660168,01/06/2016 12:00:00 AM,2036,F,23,WHITE,700 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112866,10065988,DAVID,9
201670056,01/07/2016 12:00:00 AM,102,M,25,WHITE,12200 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3135458,10118265,EDWARD,1
201670139,01/07/2016 12:00:00 AM,501,M,48,HISPANIC OR LATINO,1900 PARKSIDE LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096670,10049286,DAVID,5
201631396,01/03/2016 12:00:00 AM,2225,M,20,HISPANIC OR LATINO,1305 YORKSHIRE DR,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127465,10088640,IDA,4
201670289,01/07/2016 12:00:00 AM,800,M,34,BLACK,SPRINGDALE RD / HYCREEK DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136912,10085023,IDA,1
201670150,01/07/2016 12:00:00 AM,255,F,22,WHITE,KINNEY AVE / TREADWELL ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107472,10066852,DAVID,5
201670039,01/07/2016 12:00:00 AM,31,M,58,WHITE,400 W BEN WHITE BLVD SVRD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106975,10055243,DAVID,3
201670115,01/07/2016 12:00:00 AM,209,M,40,WHITE,900 W 6TH ST,NO = 2,,,,,3111065,10071831,DAVID,9
201670064,01/07/2016 12:00:00 AM,109,F,52,WHITE,2000 BLOCK S LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106513,10063707,DAVID,5
201670048,01/07/2016 12:00:00 AM,47,M,25,WHITE,1400 BLOCK W PARMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131752,10122820,EDWARD,7
201670124,01/07/2016 12:00:00 AM,431,M,25,WHITE,3200 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109281,10057169,DAVID,3
201651845,01/05/2016 12:00:00 AM,2248,F,36,WHITE,2018 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094498,10046657,FRANK,5
201650187,01/05/2016 12:00:00 AM,334,F,21,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,GEORGE,9
201661656,01/06/2016 12:00:00 AM,2344,F,35,WHITE,400 TRINITY ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115206,10069786,GEORGE,9
201661569,01/06/2016 12:00:00 AM,2240,M,24,HISPANIC OR LATINO,1500 E RIVERSIDE DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117897,10063203,HENR,9
201661569,01/06/2016 12:00:00 AM,2240,M,24,WHITE,1500 E RIVERSIDE DR,NO = 2,,,,,3117897,10063203,HENR,9
201670067,01/07/2016 12:00:00 AM,112,M,17,BLACK,RUTLAND DR / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128250,10106297,EDWARD,4
201670067,01/07/2016 12:00:00 AM,112,M,19,BLACK,RUTLAND DR / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128250,10106297,EDWARD,4
201670093,01/07/2016 12:00:00 AM,426,F,33,BLACK,1107 GUADALUPE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113786,10072969,GEORGE,9
201612507,01/01/2016 12:00:00 AM,2312,F,40,HISPANIC OR LATINO,100 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103549,10043263,FRANK,2
201650523,01/05/2016 12:00:00 AM,945,F,35,WHITE,102 W POWELL LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126082,10100114,EDWARD,4
201660686,01/06/2016 12:00:00 AM,1445,M,40,HISPANIC OR LATINO,E CESAR CHAVEZ ST / RED RIVER ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115632,10068498,GEORGE,9
201670663,01/07/2016 12:00:00 AM,1224,M,60,BLACK,1300 E 13TH ST,YES = 1,,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119392,10072944,CHARLIE,1
201670023,01/07/2016 12:00:00 AM,225,M,21,HISPANIC OR LATINO,E 5TH ST / CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114205,10070406,GEORGE,9
201670636,01/07/2016 12:00:00 AM,1105,M,48,HISPANIC OR LATINO,TILLERY ST / CASTRO ST,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3126508,10068594,CHARLIE,3
201670656,01/07/2016 12:00:00 AM,1121,M,24,WHITE,3200 PRESIDENTIAL BLVD,NO = 2,,,,,3137539,10048676,APT,2
201661469,01/06/2016 12:00:00 AM,2228,M,24,BLACK,2800 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113874,10056333,DAVID,9
201641618,01/04/2016 12:00:00 AM,2128,M,29,WHITE,11800 RESEARCH BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111787,10126038,ADAM PD,6
201660693,01/06/2016 12:00:00 AM,1413,M,18,HISPANIC OR LATINO,E 7TH ST / ALLEN ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126524,10067313,CHARLIE,3
201670936,01/07/2016 12:00:00 AM,1356,M,31,WHITE,100 BLOCK N IH 35 SVRD SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116286,10068441,GEORGE,9
201660002,01/06/2016 12:00:00 AM,55,F,54,BLACK,5701 TRACY LYNN LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131592,10066620,CHARLIE,3
201661485,01/06/2016 12:00:00 AM,2257,M,21,HISPANIC OR LATINO,CHICON ST / E 10TH ST,NO = 2,,,,,3121234,10069802,GEORGE,1
201670998,01/07/2016 12:00:00 AM,1426,M,41,BLACK,5400 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3124657,10087531,CHARLIE,4
201671725,01/08/2016 12:00:00 AM,110,M,51,HISPANIC OR LATINO,5500 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102654,10049384,DAVID,2
201671993,01/07/2016 12:00:00 AM,2338,M,25,HISPANIC OR LATINO,800 BASTROP HWY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133129,10058212,HENR,3
201680152,01/08/2016 12:00:00 AM,146,M,22,HISPANIC OR LATINO,6200 BLOCK S IH 35 SVRD SB,NO = 2,,,,,3106888,10043959,FRANK,2
201680214,01/08/2016 12:00:00 AM,243,M,38,HISPANIC OR LATINO,9600 CARGO AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3138836,10052142,APT,2
201671706,01/07/2016 12:00:00 AM,2227,F,31,BLACK,E WILLIAM CANNON DR / S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106347,10042258,FRANK,2
201670546,01/07/2016 12:00:00 AM,1007,M,27,HISPANIC OR LATINO,1500 BLOCK RUTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3124330,10108383,EDWARD,4
201671702,01/07/2016 12:00:00 AM,2117,M,31,HISPANIC OR LATINO,6400 S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106534,10042759,OOC,2
201670103,01/07/2016 12:00:00 AM,154,M,35,HISPANIC OR LATINO,3600 BLOCK N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109390,10085432,BAKER,10
201671836,01/07/2016 12:00:00 AM,2214,F,22,HISPANIC OR LATINO,SPRINGDALE RD / E 7TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127397,10066684,CHARLIE,3
